age,first_device_type,gender,signup_app,signup_method,Month_name,month_looking,children,signup_location,Continent
38,iPhone,MALE,iOS,facebook,Dec,Jan,3,North America,North America
39,Windows Desktop,MALE,Web,basic,Dec,Jul,1,North America,North America
33,Mac Desktop,FEMALE,Web,facebook,Dec,Jul,5,Europe,North America
34,Windows Desktop,MALE,Web,facebook,Dec,Feb,5,North America,North America
43,Mac Desktop,MALE,iOS,basic,Dec,Jul,3,North America,Europe
52,Windows Desktop,FEMALE,Web,facebook,Dec,Aug,0,North America,North America
43,Windows Desktop,FEMALE,iOS,basic,Dec,Nov,0,North America,North America
50,Windows Desktop,FEMALE,Web,basic,Dec,Sep,4,North America,Europe
37,Mac Desktop,MALE,Web,basic,Dec,Jan,3,North America,North America
32,Windows Desktop,FEMALE,Web,facebook,Dec,Jul,3,North America,North America
33,Mac Desktop,MALE,iOS,facebook,Dec,Mar,0,North America,Europe
41,Windows Desktop,MALE,Web,facebook,Dec,Sep,0,North America,Europe
32,Windows Desktop,MALE,Web,basic,Dec,Nov,4,Europe,Australia
31,Windows Desktop,MALE,Web,basic,Dec,Feb,5,Europe,North America
44,Windows Desktop,MALE,Web,basic,Dec,Jul,1,North America,North America
78,Windows Desktop,FEMALE,Web,basic,Dec,Jun,2,Australia,North America
54,Mac Desktop,FEMALE,Web,basic,Dec,Oct,0,North America,North America
23,Windows Desktop,FEMALE,Web,facebook,Dec,Nov,0,Europe,North America
71,iPad,FEMALE,Web,basic,Dec,Aug,4,North America,North America
24,Mac Desktop,FEMALE,Web,basic,Dec,Aug,2,North America,North America
34,Mac Desktop,FEMALE,iOS,facebook,Dec,Feb,0,Australia,North America
24,Mac Desktop,FEMALE,Web,basic,Dec,Apr,2,Europe,North America
29,Mac Desktop,MALE,iOS,facebook,Dec,Jan,1,North America,North America
32,Mac Desktop,FEMALE,Web,facebook,Dec,Apr,5,Europe,North America
27,Mac Desktop,FEMALE,Web,facebook,Dec,Aug,1,Europe,North America
20,Mac Desktop,FEMALE,Web,basic,Dec,Apr,2,Europe,North America
28,iPhone,MALE,iOS,facebook,Dec,Mar,1,Europe,North America
36,iPad,MALE,Web,basic,Dec,Sep,3,North America,North America
38,Mac Desktop,FEMALE,iOS,basic,Dec,Mar,0,Europe,North America
32,Mac Desktop,MALE,Web,basic,Dec,May,4,Europe,Europe
25,iPhone,MALE,iOS,facebook,Dec,Nov,3,Europe,North America
30,Windows Desktop,MALE,Web,basic,Dec,Jun,3,Europe,Europe
30,Mac Desktop,MALE,iOS,facebook,Dec,Jan,5,North America,North America
35,Mac Desktop,MALE,Web,facebook,Dec,Sep,2,North America,North America
29,Windows Desktop,MALE,Web,basic,Dec,Jan,0,North America,North America
43,Mac Desktop,FEMALE,Web,basic,Dec,Sep,2,North America,North America
21,Mac Desktop,MALE,iOS,facebook,Dec,Mar,4,North America,North America
28,Mac Desktop,FEMALE,Web,basic,Dec,Dec,2,North America,North America
35,Mac Desktop,FEMALE,Web,basic,Dec,Nov,5,Australia,North America
64,iPad,MALE,Web,basic,Dec,Oct,0,Europe,Europe
27,iPad,MALE,Web,basic,Dec,Oct,0,North America,North America
30,iPhone,MALE,iOS,basic,Dec,Jul,0,North America,North America
34,Mac Desktop,MALE,Web,basic,Dec,Jan,0,Europe,North America
46,Mac Desktop,FEMALE,Web,basic,Dec,May,2,North America,North America
26,Windows Desktop,FEMALE,Web,basic,Dec,Feb,3,North America,Europe
32,Windows Desktop,MALE,Web,basic,Dec,Nov,2,North America,North America
27,Windows Desktop,FEMALE,iOS,facebook,Dec,Jun,1,Europe,North America
28,Mac Desktop,FEMALE,Web,basic,Dec,May,1,Europe,North America
30,Windows Desktop,FEMALE,Moweb,basic,Dec,Jun,5,Europe,North America
32,Mac Desktop,MALE,Web,facebook,Dec,Mar,0,Europe,North America
28,iPad,FEMALE,Web,facebook,Dec,Jun,4,Europe,North America
29,iPhone,MALE,Web,basic,Dec,Jun,1,Europe,North America
30,Mac Desktop,FEMALE,Web,facebook,Dec,Jan,2,North America,North America
35,Windows Desktop,FEMALE,Web,basic,Dec,Sep,5,Europe,North America
35,Mac Desktop,MALE,iOS,basic,Dec,Feb,4,Europe,North America
23,Mac Desktop,MALE,Web,basic,Dec,Mar,5,North America,North America
25,Mac Desktop,FEMALE,Moweb,facebook,Dec,Aug,2,Australia,North America
26,Windows Desktop,MALE,Web,basic,Dec,Feb,5,North America,North America
33,Mac Desktop,MALE,Web,facebook,Dec,Mar,5,North America,North America
29,Windows Desktop,MALE,Web,facebook,Dec,Feb,0,Europe,North America
23,Windows Desktop,FEMALE,Web,facebook,Dec,May,0,Europe,North America
29,Windows Desktop,FEMALE,Web,facebook,Dec,Mar,1,North America,North America
37,Mac Desktop,FEMALE,Web,basic,Dec,Jun,2,North America,North America
25,Mac Desktop,FEMALE,Web,facebook,Dec,Mar,1,Europe,Europe
35,Mac Desktop,FEMALE,iOS,basic,Dec,Aug,2,North America,North America
27,Windows Desktop,FEMALE,Web,basic,Dec,Jan,1,Europe,North America
33,Mac Desktop,FEMALE,Web,basic,Dec,Jul,4,North America,North America
28,Mac Desktop,FEMALE,Web,basic,Dec,Aug,2,North America,North America
39,Mac Desktop,FEMALE,Web,basic,Dec,Feb,5,North America,North America
58,Mac Desktop,MALE,Web,basic,Dec,Dec,2,North America,North America
26,Mac Desktop,FEMALE,Web,basic,Dec,Mar,0,North America,North America
24,Mac Desktop,MALE,Web,basic,Dec,Apr,1,North America,Europe
36,Windows Desktop,MALE,Web,basic,Dec,Jan,3,North America,North America
51,iPad,FEMALE,Web,facebook,Dec,Jul,4,North America,North America
67,Windows Desktop,FEMALE,Web,basic,Dec,Jul,2,North America,North America
31,iPhone,FEMALE,Web,basic,Dec,Jul,3,Europe,North America
24,Mac Desktop,MALE,Web,basic,Dec,Apr,0,Europe,North America
34,iPad,FEMALE,Web,basic,Dec,Jul,3,Australia,Europe
35,Mac Desktop,MALE,iOS,facebook,Dec,Dec,5,Europe,North America
30,Mac Desktop,MALE,Web,facebook,Dec,Jan,3,North America,Europe
24,Mac Desktop,FEMALE,Web,facebook,Dec,Feb,0,North America,North America
46,Windows Desktop,MALE,Web,basic,Dec,Dec,1,North America,North America
27,Mac Desktop,FEMALE,Web,facebook,Dec,Mar,3,Europe,North America
29,Mac Desktop,MALE,Web,basic,Dec,Dec,2,North America,North America
40,Windows Desktop,FEMALE,Web,facebook,Dec,Jul,3,North America,North America
24,Mac Desktop,FEMALE,Web,facebook,Dec,Aug,4,Europe,North America
30,Mac Desktop,FEMALE,iOS,facebook,Dec,Feb,1,North America,North America
91,Mac Desktop,MALE,Web,facebook,Dec,Mar,2,Europe,North America
47,Windows Desktop,FEMALE,Web,basic,Dec,Apr,3,North America,North America
30,Mac Desktop,MALE,Web,basic,Dec,Oct,1,Australia,Europe
47,Windows Desktop,FEMALE,Web,basic,Dec,Sep,0,Australia,North America
29,Mac Desktop,FEMALE,Web,basic,Dec,Apr,3,North America,North America
30,Mac Desktop,FEMALE,Web,basic,Dec,May,4,Europe,North America
25,Mac Desktop,FEMALE,Web,basic,Dec,May,4,North America,North America
35,Mac Desktop,FEMALE,Web,basic,Dec,Apr,3,North America,North America
33,Mac Desktop,FEMALE,Web,basic,Dec,Sep,0,North America,North America
54,iPad,FEMALE,Web,basic,Dec,Feb,1,North America,North America
29,Windows Desktop,FEMALE,Web,basic,Dec,Jul,3,North America,North America
33,Mac Desktop,MALE,Web,facebook,Dec,Apr,5,Europe,North America
26,Windows Desktop,FEMALE,Web,facebook,Dec,Jun,4,North America,Europe
33,Mac Desktop,MALE,Web,basic,Dec,May,3,North America,North America
35,Mac Desktop,FEMALE,Web,basic,Dec,Dec,4,Europe,Europe
42,Windows Desktop,MALE,Web,basic,Dec,May,4,Europe,North America
31,Mac Desktop,FEMALE,Web,facebook,Dec,Apr,3,Europe,North America
31,iPad,FEMALE,Web,facebook,Dec,Aug,3,North America,North America
30,Mac Desktop,FEMALE,Web,basic,Dec,Dec,3,North America,North America
30,Windows Desktop,MALE,Web,facebook,Dec,Dec,1,Europe,North America
26,Windows Desktop,FEMALE,iOS,facebook,Dec,Feb,2,North America,North America
36,Windows Desktop,MALE,Web,basic,Dec,Nov,1,North America,North America
32,Mac Desktop,MALE,Web,facebook,Dec,Feb,4,North America,North America
18,Mac Desktop,FEMALE,Web,basic,Dec,Mar,2,Europe,North America
48,Mac Desktop,MALE,Web,basic,Dec,Sep,0,North America,North America
35,Mac Desktop,MALE,Web,basic,Dec,Dec,4,North America,North America
28,Mac Desktop,FEMALE,Moweb,basic,Dec,Oct,3,Australia,Europe
26,Windows Desktop,MALE,Web,facebook,Dec,Nov,1,Australia,North America
26,Mac Desktop,FEMALE,Web,basic,Dec,Dec,2,North America,North America
34,Windows Desktop,FEMALE,Web,basic,Dec,Nov,3,North America,North America
32,Mac Desktop,FEMALE,Web,basic,Dec,Jul,2,North America,Europe
86,Mac Desktop,MALE,Web,facebook,Dec,Jul,4,North America,Europe
38,Mac Desktop,FEMALE,Web,basic,Dec,Jun,4,Europe,North America
38,Mac Desktop,MALE,Web,facebook,Dec,Apr,4,North America,North America
32,Mac Desktop,MALE,Web,basic,Dec,Oct,5,North America,North America
22,Windows Desktop,FEMALE,iOS,facebook,Dec,Feb,5,Europe,North America
27,Mac Desktop,MALE,Web,basic,Dec,Dec,3,North America,North America
32,Mac Desktop,MALE,Web,facebook,Dec,Apr,1,Europe,Europe
40,Mac Desktop,MALE,Web,basic,Dec,Jun,1,North America,North America
35,Windows Desktop,MALE,Web,basic,Dec,Feb,3,North America,North America
30,Windows Desktop,MALE,Web,basic,Dec,Sep,4,Europe,North America
41,Mac Desktop,MALE,Web,facebook,Dec,Jun,4,North America,North America
56,Mac Desktop,FEMALE,Web,basic,Dec,Aug,3,Europe,Europe
47,Mac Desktop,FEMALE,Web,basic,Dec,Nov,5,North America,Australia
33,Windows Desktop,FEMALE,Web,facebook,Dec,Sep,1,North America,North America
34,iPhone,FEMALE,Moweb,basic,Dec,Jan,0,Europe,North America
53,Windows Desktop,FEMALE,Web,basic,Dec,Jun,5,Australia,North America
30,iPhone,MALE,iOS,facebook,Dec,Aug,2,North America,North America
23,Windows Desktop,MALE,Web,basic,Dec,Jun,0,Europe,North America
27,Windows Desktop,FEMALE,Web,facebook,Dec,Jun,4,North America,North America
22,Windows Desktop,MALE,Web,basic,Dec,Jun,0,North America,North America
34,Windows Desktop,MALE,Web,basic,Dec,Sep,5,North America,North America
33,Windows Desktop,FEMALE,Web,basic,Dec,Jul,5,North America,North America
29,Windows Desktop,MALE,Web,facebook,Dec,Apr,5,Europe,North America
31,Windows Desktop,FEMALE,Web,basic,Dec,Oct,5,North America,North America
33,Windows Desktop,MALE,Web,facebook,Dec,Aug,0,North America,North America
27,Mac Desktop,FEMALE,Web,basic,Dec,Jan,3,North America,North America
62,Windows Desktop,FEMALE,Web,basic,Dec,Aug,4,Europe,Europe
27,Mac Desktop,MALE,Web,basic,Dec,Apr,1,North America,North America
30,Mac Desktop,MALE,Web,basic,Dec,Aug,0,North America,North America
44,Windows Desktop,MALE,Web,basic,Dec,May,3,North America,Europe
60,Mac Desktop,FEMALE,Web,basic,Dec,Apr,4,Australia,Europe
27,Mac Desktop,FEMALE,Web,facebook,Dec,May,3,Europe,North America
36,Mac Desktop,FEMALE,Moweb,facebook,Dec,Jul,5,Europe,North America
32,Mac Desktop,MALE,Moweb,facebook,Dec,Aug,4,North America,North America
27,Mac Desktop,MALE,Web,facebook,Dec,Jun,4,Europe,North America
34,iPhone,MALE,iOS,facebook,Dec,Nov,5,North America,North America
24,Mac Desktop,MALE,Web,basic,Dec,Aug,2,North America,Europe
26,Mac Desktop,MALE,Web,facebook,Dec,Feb,1,Europe,North America
26,Windows Desktop,FEMALE,Web,facebook,Dec,Jun,5,North America,North America
28,Mac Desktop,FEMALE,Web,basic,Dec,Oct,5,Europe,North America
25,Windows Desktop,MALE,Web,basic,Dec,Nov,1,North America,North America
32,Windows Desktop,MALE,Web,facebook,Dec,Apr,2,North America,North America
31,Windows Desktop,FEMALE,Web,basic,Dec,Jan,4,North America,North America
22,Mac Desktop,FEMALE,Web,basic,Dec,Sep,3,North America,North America
35,Mac Desktop,FEMALE,iOS,facebook,Dec,Mar,0,North America,North America
27,Mac Desktop,FEMALE,Web,basic,Dec,Nov,4,North America,North America
43,iPad,MALE,iOS,facebook,Dec,Apr,0,North America,North America
27,Mac Desktop,FEMALE,Web,basic,Dec,Nov,2,North America,North America
23,Mac Desktop,FEMALE,Web,basic,Dec,May,2,Europe,North America
23,Mac Desktop,FEMALE,Web,basic,Dec,Oct,3,North America,North America
34,iPhone,MALE,iOS,basic,Dec,Dec,2,North America,North America
31,Mac Desktop,MALE,Web,basic,Dec,Aug,4,Europe,North America
35,Mac Desktop,FEMALE,Web,basic,Dec,Jul,4,Europe,North America
32,Windows Desktop,FEMALE,Web,basic,Dec,Oct,1,North America,North America
28,Windows Desktop,FEMALE,Web,basic,Dec,Jun,3,Europe,North America
26,Windows Desktop,MALE,Web,basic,Dec,Sep,1,North America,North America
27,Mac Desktop,FEMALE,Web,basic,Dec,Aug,5,Australia,North America
28,Mac Desktop,FEMALE,Web,basic,Dec,Oct,0,North America,North America
27,Mac Desktop,MALE,Web,basic,Dec,Aug,1,North America,North America
40,Windows Desktop,MALE,Web,basic,Dec,Sep,4,North America,North America
29,Mac Desktop,FEMALE,Web,basic,Dec,May,0,Europe,North America
26,Windows Desktop,FEMALE,Moweb,basic,Dec,Jan,4,North America,North America
33,Mac Desktop,MALE,Web,facebook,Dec,Sep,0,North America,North America
27,iPhone,FEMALE,iOS,facebook,Dec,Nov,5,North America,North America
40,Mac Desktop,FEMALE,Web,basic,Dec,Oct,0,Europe,North America
33,Mac Desktop,FEMALE,Web,facebook,Dec,Sep,2,North America,Australia
49,iPad,MALE,Web,basic,Dec,Dec,1,North America,North America
43,Mac Desktop,MALE,Web,basic,Dec,Jan,0,North America,North America
57,Windows Desktop,FEMALE,Web,basic,Dec,Feb,3,Europe,North America
32,iPad,MALE,Web,basic,Dec,Oct,0,Europe,North America
26,iPhone,FEMALE,iOS,basic,Dec,Jun,1,Europe,North America
34,Mac Desktop,MALE,Web,facebook,Dec,Sep,5,North America,North America
30,iPad,MALE,Web,facebook,Dec,Jun,5,North America,Europe
27,iPad,MALE,Web,basic,Dec,Jul,1,Europe,Europe
44,Windows Desktop,MALE,Web,basic,Dec,Jan,5,North America,North America
46,Windows Desktop,MALE,Web,basic,Dec,Sep,0,North America,North America
41,Mac Desktop,MALE,Web,basic,Dec,Apr,5,Europe,North America
37,Windows Desktop,FEMALE,Web,facebook,Dec,Nov,0,Europe,North America
22,Mac Desktop,FEMALE,Web,facebook,Dec,Mar,5,Europe,North America
47,Windows Desktop,MALE,Web,basic,Dec,Aug,0,Europe,North America
33,Windows Desktop,MALE,Web,facebook,Dec,Dec,3,Europe,North America
31,Windows Desktop,MALE,Web,facebook,Dec,Jul,2,Europe,North America
29,Mac Desktop,MALE,Web,basic,Dec,Feb,4,North America,North America
72,Windows Desktop,MALE,iOS,facebook,Dec,May,2,Europe,North America
23,Windows Desktop,FEMALE,Web,facebook,Dec,Oct,3,Europe,North America
70,Mac Desktop,MALE,Web,basic,Dec,Aug,1,Europe,North America
30,Windows Desktop,FEMALE,Web,basic,Dec,Jan,4,Europe,North America
29,Windows Desktop,FEMALE,Web,basic,Dec,Sep,1,Europe,Europe
25,Mac Desktop,MALE,Web,facebook,Dec,Jul,0,Europe,North America
24,Mac Desktop,FEMALE,Web,basic,Dec,Jun,0,North America,North America
31,Mac Desktop,MALE,Web,basic,Dec,Nov,5,Europe,North America
37,Windows Desktop,FEMALE,Web,basic,Dec,Mar,2,North America,North America
50,Mac Desktop,FEMALE,Web,facebook,Dec,Oct,2,North America,North America
34,Mac Desktop,MALE,Web,facebook,Dec,Sep,4,North America,North America
31,Windows Desktop,FEMALE,Web,basic,Dec,Dec,1,Europe,Europe
27,Mac Desktop,MALE,Web,basic,Dec,Aug,0,North America,North America
24,Windows Desktop,MALE,Web,facebook,Dec,Oct,3,North America,North America
28,Mac Desktop,FEMALE,Web,basic,Dec,Oct,4,North America,North America
29,Windows Desktop,MALE,Web,basic,Dec,Apr,1,North America,North America
31,iPad,FEMALE,Web,basic,Dec,Sep,1,Europe,North America
42,Mac Desktop,MALE,Web,basic,Dec,Nov,3,Europe,North America
45,Mac Desktop,FEMALE,Web,facebook,Dec,Sep,0,North America,North America
45,Mac Desktop,MALE,Web,facebook,Dec,May,2,Europe,North America
28,Mac Desktop,MALE,Web,facebook,Dec,Mar,0,North America,North America
22,Mac Desktop,FEMALE,Web,basic,Dec,Dec,4,Europe,North America
35,Mac Desktop,FEMALE,Web,facebook,Dec,Oct,2,North America,North America
30,Mac Desktop,FEMALE,Web,facebook,Dec,Nov,3,North America,North America
46,Windows Desktop,MALE,Web,facebook,Dec,Jun,1,North America,North America
41,Mac Desktop,MALE,Web,basic,Dec,Aug,4,Europe,North America
26,Windows Desktop,MALE,Web,facebook,Dec,Sep,2,Europe,North America
30,iPhone,FEMALE,Web,basic,Dec,Jun,5,North America,North America
31,Windows Desktop,FEMALE,Web,basic,Dec,Oct,0,North America,North America
30,Mac Desktop,FEMALE,Web,facebook,Dec,Dec,5,North America,North America
34,Mac Desktop,MALE,Web,basic,Dec,May,1,Europe,North America
35,Mac Desktop,MALE,Web,basic,Dec,Aug,3,Europe,Europe
33,Mac Desktop,MALE,Web,facebook,Dec,Jan,4,North America,North America
28,Mac Desktop,MALE,iOS,facebook,Dec,Jul,0,Europe,North America
35,Windows Desktop,MALE,Web,facebook,Dec,Apr,3,North America,North America
27,Mac Desktop,MALE,Web,facebook,Dec,Jan,0,Europe,North America
33,Windows Desktop,MALE,Web,basic,Dec,Feb,1,North America,North America
31,Mac Desktop,MALE,Web,facebook,Dec,Jan,4,Australia,North America
39,Windows Desktop,FEMALE,Web,basic,Dec,Sep,0,North America,North America
37,Mac Desktop,MALE,Web,facebook,Dec,Dec,0,Europe,North America
31,iPad,MALE,Web,facebook,Dec,Sep,3,Europe,North America
39,Mac Desktop,MALE,iOS,facebook,Dec,Dec,0,Australia,North America
30,Windows Desktop,MALE,Web,facebook,Dec,Jun,3,North America,North America
63,Windows Desktop,MALE,Web,basic,Dec,Dec,5,Europe,Europe
25,iPad,FEMALE,Web,basic,Dec,May,3,North America,North America
25,Mac Desktop,MALE,Web,facebook,Dec,Apr,5,Europe,Europe
26,iPad,MALE,Web,facebook,Dec,Aug,4,North America,North America
40,Mac Desktop,FEMALE,Web,basic,Dec,Aug,3,Europe,Europe
34,Mac Desktop,FEMALE,Web,facebook,Dec,Mar,2,North America,North America
45,Windows Desktop,FEMALE,Web,basic,Dec,Jan,0,Europe,North America
21,Windows Desktop,MALE,Web,facebook,Dec,May,4,North America,North America
22,Windows Desktop,MALE,Web,facebook,Dec,Mar,2,North America,North America
21,Mac Desktop,FEMALE,Web,basic,Dec,Nov,5,Europe,North America
28,Mac Desktop,MALE,Web,basic,Dec,Aug,2,Australia,North America
66,Windows Desktop,FEMALE,Web,basic,Dec,Jul,1,North America,North America
28,Windows Desktop,MALE,Web,facebook,Dec,Oct,3,North America,North America
31,Mac Desktop,MALE,Web,facebook,Dec,Jul,4,North America,North America
31,Mac Desktop,MALE,Web,basic,Dec,Aug,3,North America,North America
38,Mac Desktop,MALE,Web,basic,Dec,Dec,2,North America,North America
29,Mac Desktop,MALE,Moweb,facebook,Dec,Jul,0,North America,North America
67,Windows Desktop,MALE,Web,basic,Dec,Aug,3,North America,Europe
31,Mac Desktop,FEMALE,Web,basic,Dec,Jul,2,North America,Australia
62,Windows Desktop,MALE,Web,facebook,Dec,Apr,0,North America,North America
37,Mac Desktop,MALE,Web,basic,Dec,Nov,5,Europe,North America
46,Windows Desktop,MALE,Web,basic,Dec,Jan,4,Europe,Europe
28,Windows Desktop,MALE,Web,facebook,Dec,Dec,5,North America,North America
49,Mac Desktop,FEMALE,Web,basic,Dec,Nov,4,Europe,North America
35,Windows Desktop,MALE,Web,facebook,Dec,Jan,3,Europe,North America
33,Windows Desktop,MALE,Web,basic,Dec,Jul,0,Europe,North America
22,Windows Desktop,FEMALE,Web,basic,Dec,May,0,North America,Europe
28,Mac Desktop,FEMALE,Web,basic,Dec,Jul,1,North America,North America
50,Windows Desktop,MALE,Web,basic,Dec,Apr,1,North America,North America
30,Windows Desktop,FEMALE,Web,basic,Dec,Sep,2,Europe,North America
33,Windows Desktop,FEMALE,Web,basic,Dec,Jul,3,North America,North America
46,Mac Desktop,MALE,Web,basic,Dec,Jan,5,North America,North America
26,Windows Desktop,FEMALE,Web,basic,Dec,Feb,3,Australia,North America
27,Windows Desktop,FEMALE,Web,facebook,Dec,Feb,2,North America,North America
41,iPad,MALE,Web,facebook,Dec,Mar,3,Europe,North America
27,Mac Desktop,MALE,Web,basic,Dec,Aug,1,North America,North America
38,Mac Desktop,FEMALE,Web,basic,Dec,Dec,1,North America,North America
25,Mac Desktop,FEMALE,Web,basic,Dec,Dec,4,Australia,North America
32,Windows Desktop,MALE,Web,facebook,Dec,Mar,0,Australia,North America
36,Mac Desktop,FEMALE,Web,facebook,Dec,Apr,3,Europe,North America
39,Mac Desktop,FEMALE,Web,basic,Dec,Feb,1,North America,North America
29,Windows Desktop,FEMALE,Web,basic,Dec,Feb,2,Europe,North America
45,Mac Desktop,FEMALE,Web,facebook,Dec,Sep,0,North America,North America
46,Mac Desktop,FEMALE,Web,basic,Dec,Aug,2,Europe,North America
36,iPad,FEMALE,Web,facebook,Dec,Dec,1,Europe,North America
29,Desktop (Other),MALE,Web,facebook,Dec,Feb,1,Europe,North America
